date,DJ,spprice,spdividend,spearnings,cpi,LRIR,ffrate,CPIrent,mktyield1yr,mktyield3yr,mktyield5yr,mktyield10yr,mktyield20yr,employeecomp,PCE,PS,newhousingunits,mktvalueprivatedebt,mktvaluegrossfeddebt,ratespread,BAA10yr,industrialprod,securitiesinbankcredit,commercialbankcredit,pctchangeTCC,nonrevolvingconsumercredit,m1,m2,incomeonassets 
1-Feb-1969,946.05,101.5,3.09,5.8,35.8,6.19,6.61,44.1,6.41,6.32,6.34,6.19,6.11,498.2,588.7,9.7,90.1,214.9,339.3,-0.42,1.11,38.4398,117.9944,388.1382,12.41,117.2327,199.3,569.1,23.9
1-Mar-1969,905.21,99.3,3.1,5.82,36.1,6.3,6.79,44.1,6.34,6.38,6.41,6.3,6.22,503.7,588.9,10.2,131.9,215.8,340.4,-0.49,1.21,38.7412,116.727,389.2158,9.87,118.12378,200,572.8,24
1-Apr-1969,935.48,101.3,3.11,5.83,36.3,6.17,7.41,44.3,6.26,6.25,6.3,6.17,6.03,507,593.9,9.7,159,215.2,340.6,-1.24,1.37,38.5987,116.8534,393.7779,10.88,119.08512,200.7,577.4,24
1-May-1969,950.18,104.6,3.12,5.83,36.4,6.32,8.67,44.4,6.42,6.51,6.54,6.32,6.11,511.3,600.3,10.1,155.5,210.4,339.1,-2.35,1.2,38.4528,114.3357,394.2108,10.28,119.97112,200.8,573.5,24
1-Jun-1969,937.56,99.14,3.13,5.84,36.6,6.57,8.9,44.5,7.04,6.83,6.75,6.57,6.28,515.9,600.9,11.1,147.3,200.2,331,-2.33,1.13,38.8285,113.0438,396.7885,7.99,120.65271,201.3,578.7,24.4
1-Jul-1969,873.19,94.71,3.14,5.86,36.8,6.72,8.61,44.7,7.6,7.31,7.01,6.72,6.27,522,602.7,11.8,125.2,203.3,334.5,-1.89,1.12,39.0334,112.1151,395.1616,6.06,121.14031,201.7,580.6,24.2
1-Aug-1969,815.47,94.18,3.14,5.87,37,6.69,9.19,44.8,7.54,7.29,7.03,6.69,6.22,526.8,609.9,11.5,124.9,204.2,336.8,-2.5,1.17,39.1231,111.0254,392.3686,5.85,121.61148,201.7,578.4,24.3
1-Sep-1969,836.72,94.51,3.15,5.89,37.1,7.16,9.15,45,7.82,7.77,7.57,7.16,6.55,530.5,613.2,11.6,129.3,202.6,331.8,-1.99,0.89,39.1143,111.0354,394.0237,6.84,122.16018,202.1,581.3,24.4
1-Oct-1969,813.09,95.52,3.15,5.85,37.3,7.1,9,45.2,7.64,7.57,7.51,7.1,6.49,533.4,618.5,11.4,123.4,207.3,340.7,-1.9,1.12,39.1258,110.1392,393.6911,6.71,122.69279,202.9,583.7,24.5
1-Nov-1969,855.99,96.21,3.16,5.82,37.5,7.14,8.85,45.3,7.89,7.65,7.53,7.14,6.74,536.4,620.5,11.6,94.6,207.1,342.1,-1.71,1.11,38.757,111.4671,396.1142,5.23,123.10528,203.6,584.8,24.5
1-Dec-1969,812.3,91.11,3.16,5.78,37.7,7.65,8.97,45.5,8.17,8.1,7.96,7.65,6.91,539.6,622.8,11.8,84.1,204.1,338.9,-1.32,1,38.653,112.0894,402.3167,5.56,123.55135,203.9,590.1,24.8
1-Jan-1970,800.36,90.31,3.16,5.73,37.8,7.79,8.98,45.6,8.1,8.24,8.17,7.79,6.92,542,628.7,11.8,66.4,205.5,339.3,-1.19,1.07,37.9372,110.6784,398.8164,6.1,124.10978,206.2,592,24.7
1-Feb-1970,744.06,87.16,3.17,5.68,38,7.24,8.98,45.8,7.59,7.79,7.82,7.24,6.67,544.8,634,11.7,74.3,209.5,347.2,-1.74,1.54,37.9122,109.0177,394.6237,3.64,124.38857,205,583.4,24.5
1-Mar-1970,777.59,88.65,3.17,5.63,38.2,7.07,7.76,46,6.97,7.15,7.21,7.07,6.72,548.5,632.3,12.4,114.7,212.5,350.7,-0.69,1.56,37.863,110.4947,397.4978,0.83,124.37186,205.7,587.3,24.4
1-Apr-1970,785.57,85.95,3.17,5.59,38.5,7.39,8.1,46.1,7.06,7.39,7.5,7.39,6.85,546.7,636,13.3,128.4,204,341.6,-0.71,1.31,37.7656,112.4359,401.7676,0.89,124.34119,206.7,592.9,24.3
1-May-1970,736.07,76.06,3.18,5.56,38.6,7.91,7.95,46.2,7.75,7.94,7.97,7.91,7.24,548.7,642.4,12.4,125,204.7,345.1,-0.04,1.07,37.7216,112.2189,401.8247,1.49,124.39614,207.2,590.8,24.3
1-Jun-1970,700.44,75.59,3.18,5.52,38.8,7.84,7.61,46.4,7.55,7.84,7.85,7.84,7.34,551.8,646.3,12.3,135.2,202.7,346.7,0.23,1.41,37.5996,112.4839,404.9588,6.08,124.90534,207.6,597.5,24.2
1-Jul-1970,683.53,75.72,3.18,5.47,39,7.46,7.21,46.5,7.1,7.56,7.59,7.46,6.92,554.9,648.5,13.5,140.8,208.8,354.4,0.25,1.94,37.6919,113.8096,409.7895,6.24,125.43401,208,601.2,24.2
1-Aug-1970,734.12,77.92,3.19,5.41,39,7.53,6.62,46.7,6.98,7.46,7.57,7.53,7.07,556.6,652.9,13.4,128.7,213.5,358.3,0.91,1.91,37.6247,116.6634,413.0237,3.03,125.64221,209.9,603,24.2
1-Sep-1970,764.58,82.58,3.19,5.36,39.2,7.39,6.29,46.8,6.73,7.11,7.29,7.39,6.88,555.7,659.1,12.9,130.9,211.6,359.3,1.1,2,37.3654,119.0621,418.0618,6.14,126.16417,211.8,608.7,24.3
1-Oct-1970,760.68,84.37,3.17,5.28,39.4,7.33,6.2,47.1,6.43,6.96,7.12,7.33,6.88,554,658.3,13.1,140.9,213.7,361.8,1.13,2,36.6179,121.9163,422.503,2.4,126.27715,212.9,614,24.4
1-Nov-1970,755.61,84.28,3.16,5.21,39.6,6.84,5.6,47.2,5.51,6.25,6.47,6.84,6.58,555.1,656.6,13.6,126.9,220.5,373.1,1.24,2.54,36.3961,124.957,426.6689,-2.8,125.89246,213.7,618.2,24.5
1-Dec-1970,794.09,90.05,3.14,5.13,39.8,6.39,4.9,47.6,5,5.75,5.95,6.39,6.28,560,665.6,13.2,121.4,223,378.2,1.49,2.73,37.232,129.2977,435.4144,6.83,126.59009,214.4,627.8,23.8
1-Jan-1971,838.92,93.49,3.13,5.16,39.8,6.24,4.14,47.7,4.57,5.61,5.89,6.24,6.18,567.7,676.1,13.3,110.6,225.3,381.1,2.1,2.5,37.5184,132.3239,438.0476,23.83,126.99507,215.5,635.5,25.2
1-Feb-1971,868.5,97.11,3.12,5.19,39.9,6.11,3.72,48,3.89,5.07,5.56,6.11,6.14,570.4,679.4,13.3,102.2,227.1,385.8,2.39,2.28,37.4469,133.6449,439.8538,6.88,127.70005,217.4,638,25.1
1-Mar-1971,878.83,99.6,3.11,5.22,40,5.7,3.71,48.1,3.69,4.5,5,5.7,5.94,573.4,682,13.5,167.9,227.9,389.5,1.99,2.76,37.4063,135.3973,444.1229,7.14,128.43874,218.8,650,24.8
1-Apr-1971,904.37,103,3.11,5.25,40.1,5.83,4.16,48.3,4.3,5.22,5.65,5.83,6,576.4,688.8,13.2,201.1,224.1,383,1.67,2.62,37.6164,137.401,449.8857,11.11,129.53262,220,663.5,24.9
1-May-1971,941.75,101.6,3.1,5.29,40.3,6.39,4.63,48.5,5.04,5.97,6.28,6.39,6.32,581.5,691.1,13.6,198.5,226.3,387.2,1.76,2.23,37.8073,135.9675,453.0295,7.43,130.19892,222,666.1,24.9
1-Jun-1971,907.81,99.72,3.1,5.32,40.6,6.52,4.91,48.7,5.64,6.32,6.53,6.52,6.38,583.5,699.8,14.7,193.8,222.2,382.5,1.61,2.23,37.9658,137.0142,458.8999,8.08,131.02909,223.5,675.9,25.1
1-Jul-1971,891.14,99,3.1,5.36,40.7,6.73,5.31,48.7,6.04,6.74,6.85,6.73,6.38,585.1,698.9,13.8,194.3,225.3,389.3,1.42,2.03,37.8556,139.2544,463.5973,9.85,132.00717,224.9,682.3,25.1
1-Aug-1971,858.43,97.24,3.09,5.39,40.8,6.58,5.57,48.9,5.8,6.35,6.55,6.58,6.27,589.1,704.9,13.6,204.5,234.8,405.9,1.01,2.18,37.6359,138.5272,465.0936,11.53,133.20731,225.6,683.7,25.2
1-Sep-1971,898.07,99.4,3.09,5.43,40.8,6.14,5.55,49,5.41,5.89,6.14,6.14,6.05,592.2,713,13.3,173.8,232.9,404.3,0.59,2.45,38.2476,139.7432,470.5711,12.87,134.53582,226.5,689.7,25.2
1-Oct-1971,887.19,97.29,3.08,5.52,40.9,5.93,5.2,49.2,4.91,5.56,5.93,5.93,5.92,593.8,715.8,13.3,179.7,237,406.9,0.73,2.55,38.5339,141.1104,474.276,9.75,135.61318,227.2,695.6,25.3
1-Nov-1971,839,92.78,3.08,5.61,40.9,5.81,4.91,49.3,4.67,5.35,5.78,5.81,5.86,596.5,720.9,13.1,173.7,238,408.8,0.9,2.57,38.6974,143.9019,479.7311,14.24,137.32897,227.8,701.2,25.4
1-Dec-1971,831.34,99.17,3.07,5.7,41.1,5.93,4.14,49.4,4.6,5.27,5.69,5.93,6,605,728.4,13,152.1,244.7,419.8,1.79,2.45,39.1441,147.3477,489.0637,10.67,138.68484,228.3,711.2,24.1
1-Jan-1972,890.2,103.3,3.07,5.74,41.1,5.95,3.51,49.6,4.28,5.14,5.59,5.95,6.01,612,731.5,12.5,149.1,245,417.5,2.44,2.28,40.0823,148.5752,490.9565,5.96,139.56847,230.1,720,26.1
1-Feb-1972,902.17,105.2,3.07,5.77,41.3,6.08,3.3,49.8,4.27,5.25,5.69,6.08,6.06,619.4,736.2,12.8,152.2,246.8,419.4,2.78,2.15,40.485,148.4146,492.1549,10.27,140.83072,232.3,722.2,26.2
1-Mar-1972,928.13,107.7,3.07,5.81,41.4,6.07,3.83,49.8,4.67,5.56,5.87,6.07,6.06,624,749.2,11.8,203.9,247.5,419.3,2.24,2.17,40.7718,151.3106,500.6422,14.88,142.53576,234.3,733.7,26.1
1-Apr-1972,940.7,108.8,3.07,5.86,41.5,6.19,4.17,50,4.96,5.88,6.17,6.19,6.16,627,752.5,11.5,211.6,246.1,419.2,2.02,2.05,41.1759,152.5361,507.8444,12.34,143.894,235.6,743.8,26.2
1-May-1972,954.17,107.7,3.07,5.92,41.6,6.13,4.27,50.1,4.64,5.55,5.85,6.13,6.07,630,758,11.7,225.8,245.5,422.8,1.86,2.1,41.1792,151.7491,512.4041,14.79,145.62123,235.9,742.6,26.5
1-Jun-1972,960.72,108,3.07,5.97,41.7,6.11,4.46,50.3,4.93,5.64,5.91,6.11,6.01,634.1,761.6,11.7,223.1,239.7,419.9,1.65,2.09,41.2864,151.3876,518.207,15.2,147.3673,236.6,753.2,26.6
1-Jul-1972,929.03,107.2,3.07,6.03,41.9,6.11,4.55,50.4,4.96,5.78,5.97,6.11,6.01,636,769.9,11.7,206.5,245.1,426.1,1.56,2.12,41.2475,150.7103,522.8641,8.66,148.32193,238.8,763,27
1-Aug-1972,924.74,111,3.08,6.08,42,6.21,4.81,50.5,4.98,5.79,6.02,6.21,5.94,642.5,776.3,12,228.6,244,426.8,1.4,1.98,41.8173,151.3745,526.8225,12.66,149.8062,240.9,767,27.1
1-Sep-1972,963.73,109.4,3.08,6.14,42.1,6.55,4.87,50.6,5.52,6.06,6.25,6.55,6.05,648.4,781.1,12.2,203,245.6,424.8,1.68,1.54,42.1375,153.523,534.1749,12.19,151.24555,243.2,775.2,27.2
1-Oct-1972,953.27,109.6,3.1,6.23,42.3,6.48,5.05,50.8,5.52,6.05,6.18,6.48,6,658.1,794.9,13,216.5,249.1,431.1,1.43,1.58,42.6806,154.1089,541.3975,12.49,152.83496,245,783.6,27.5
1-Nov-1972,955.52,115.1,3.13,6.33,42.4,6.28,5.06,50.9,5.27,5.94,6.12,6.28,5.79,663.5,800.5,13.6,185.7,254.4,436.6,1.22,1.71,43.1838,155.9346,549.1996,13.88,154.69979,246.4,790.2,27.6
1-Dec-1972,1018.21,117.5,3.15,6.42,42.5,6.36,5.33,51.1,5.52,6.01,6.16,6.36,5.96,670.2,806.1,13.7,150.5,258,439.9,1.03,1.57,43.669,159.7468,561.8914,15.26,156.80986,249.2,803.1,28
1-Jan-1973,1020.02,118.4,3.16,6.55,42.6,6.46,5.94,51.5,5.89,6.27,6.34,6.46,6.78,676.1,816.5,12.4,146.6,255.8,438,0.52,1.44,43.9874,161.3595,566.6416,18.18,159.91381,251.5,812.3,28
1-Feb-1973,999.02,114.2,3.16,6.67,42.9,6.64,6.58,51.7,6.19,6.58,6.6,6.64,6.88,684.3,825.8,12.5,138,257.8,440.6,0.06,1.33,44.6275,158.6352,571.5216,12.19,162.09612,252.2,810.1,28.4
1-Mar-1973,955.07,112.4,3.17,6.8,43.3,6.71,7.09,51.9,6.85,6.86,6.8,6.71,6.91,689.6,832.8,12.7,200,257.8,443.3,-0.38,1.32,44.6439,158.0981,581.7416,12.02,164.25328,251.7,815.6,28.7
1-Apr-1973,951.01,110.3,3.19,6.94,43.6,6.67,7.12,52,6.85,6.78,6.67,6.67,6.86,695.1,835.7,13.2,205,255.1,442.8,-0.45,1.42,44.5779,158.3425,588.8532,12.79,165.93783,252.7,825.4,29.1
1-May-1973,921.43,107.2,3.2,7.09,43.9,6.85,7.84,52.3,6.89,6.83,6.8,6.85,6.99,699.8,841.6,13.2,234,253.9,441.9,-0.99,1.21,44.8726,157.0842,595.1131,16.15,168.08427,254.9,825.8,29.2
1-Jun-1973,901.41,104.8,3.22,7.23,44.2,6.9,8.49,52.4,7.31,6.84,6.69,6.9,7.06,705.6,844.3,13.6,202.6,250.3,441.1,-1.59,1.23,44.9269,157.6865,603.9673,15.5,170.0822,256.7,837.2,29.6
1-Jul-1973,891.71,105.8,3.24,7.38,44.3,7.13,10.4,52.5,8.39,7.54,7.33,7.13,7.29,711.7,854.1,13.2,202.6,243.1,435,-3.27,1.11,45.0921,157.3297,611.2077,12.56,171.78746,257.5,840.7,29.9
1-Aug-1973,926.4,103.8,3.25,7.54,45.1,7.4,10.5,52.8,8.82,7.89,7.63,7.4,7.61,715.1,853.3,13.9,197.2,246.3,441.8,-3.1,1.13,45.0305,157.7332,617.3798,13.22,173.52575,257.7,837.4,30.5
1-Sep-1973,887.57,105.6,3.27,7.69,45.2,7.09,10.78,53,8.31,7.25,7.05,7.09,7.25,721.8,869.2,13.1,148.4,249.3,447.2,-3.69,1.54,45.3912,159.3932,623.1238,6.63,174.41196,257.9,836,30.7
1-Oct-1973,947.1,109.8,3.31,7.85,45.6,6.79,10.01,53.2,7.4,6.81,6.77,6.79,7.18,728.5,868.2,14.4,147.1,250.4,448.7,-3.22,1.62,45.7542,161.0862,626.9726,13.79,176.28839,259,839.3,30.9
1-Nov-1973,956.58,102,3.34,8,45.9,6.73,10.03,53.4,7.57,7,6.92,6.73,7.3,736.6,876.9,14.4,133.3,252.1,449.8,-3.3,1.69,45.9606,164.2138,632.3688,11.73,177.94652,261,845.3,31.2
1-Dec-1973,822.25,94.78,3.38,8.16,46.2,6.74,9.95,53.6,7.27,6.81,6.8,6.74,7.29,740.9,876.6,14.8,90.4,253.4,454.9,-3.21,1.74,45.8321,166.9045,642.9985,4.93,178.74409,262.9,856.5,32.3
1-Jan-1974,850.86,96.11,3.4,8.23,46.6,6.99,9.65,53.9,7.42,6.96,6.95,6.99,7.48,743.8,884.5,14.3,84.5,252.7,453.1,-2.66,1.49,45.5297,168.3705,644.3475,7.74,179.98568,263.8,861.5,32.2
1-Feb-1974,855.55,93.45,3.42,8.29,47.2,6.96,8.97,54.2,6.88,6.76,6.82,6.96,7.46,748.5,889.7,14.2,109.4,252.3,455,-2.01,1.57,45.3982,168.3496,645.2408,7.55,181.18892,265.3,859.8,32.4
1-Mar-1974,860.53,97.44,3.44,8.36,47.8,7.21,9.35,54.4,7.76,7.35,7.31,7.21,7.73,752.2,901.4,13.4,124.8,252.5,453.1,-2.14,1.41,45.3907,170.4058,656.0002,5.25,181.98099,266.7,869.9,32.9
1-Apr-1974,846.68,92.46,3.46,8.49,48,7.51,10.51,54.6,8.62,8.05,7.92,7.51,8.01,756.7,910.8,13.1,159.5,247.3,447.6,-3,1.36,45.253,170.664,669.4069,7.73,183.02112,267.2,878.6,33
1-May-1974,836.75,89.67,3.48,8.61,48.6,7.58,11.31,54.7,8.78,8.27,8.18,7.58,8.14,766.1,922.4,12.8,149,247.3,452.4,-3.73,1.47,45.6185,168.9082,674.4933,7.81,183.91737,267.6,873.4,33.3
1-Jun-1974,802.17,89.79,3.5,8.74,49,7.54,11.93,55,8.67,8.15,8.1,7.54,8.1,773.1,928,12.8,147.6,243.8,451.8,-4.39,1.73,45.5354,169.011,682.5596,6.24,184.59824,268.5,881.9,33.6
1-Jul-1974,802.41,79.31,3.53,8.86,49.4,7.81,12.92,55.2,8.8,8.41,8.38,7.81,8.26,776.9,937.9,12.8,126.6,246.8,451,-5.11,1.67,45.6196,167.1459,688.1728,8.57,185.64186,269.3,886,33.5
1-Aug-1974,757.43,76.03,3.56,8.99,50,8.04,12.01,55.4,9.36,8.66,8.63,8.04,8.6,783,954.8,12.1,111.1,245.2,455.4,-3.97,1.73,45.1411,167.7577,692.0728,6.19,186.29011,270.1,882.9,33.4
1-Sep-1974,678.58,68.12,3.59,9.11,50.6,8.04,11.34,55.7,8.87,8.41,8.37,8.04,8.6,789.4,955.1,12.9,98.3,249,460.5,-3.3,2.14,45.1475,167.2772,695.1924,1.81,186.3662,271,884.7,33.6
1-Oct-1974,607.87,69.44,3.59,9.04,51.1,7.9,10.06,56,8.05,8,7.97,7.9,8.37,795.5,959.2,13.4,96.7,252,460.9,-2.16,2.58,45.0063,166.8679,695.0387,-0.5,186.00412,272.3,890.4,33.6
1-Nov-1974,665.52,71.74,3.6,8.96,51.5,7.68,9.45,56.2,7.66,7.61,7.68,7.68,7.99,790.7,956.2,13.8,75.1,256.5,469.1,-1.77,2.92,43.5222,168.9024,697.7026,-1.68,185.67908,273.7,895.4,33.5
1-Dec-1974,618.66,67.07,3.6,8.89,51.9,7.43,8.53,56.5,7.31,7.24,7.31,7.43,7.91,791.4,961.8,14,55.1,263.3,478.7,-1.1,3.2,41.9572,172.0952,705.7558,-2.03,185.67658,274.2,903.5,33.2
1-Jan-1975,616.24,72.56,3.62,8.74,52.1,7.5,7.13,56.8,6.83,7.23,7.41,7.5,7.88,792.5,975.6,13.2,56.1,267.7,483,0.37,3.31,41.3766,172.2165,700.024,0.88,185.78875,273.9,908,33
1-Feb-1975,703.69,80.1,3.65,8.6,52.5,7.39,6.24,57.1,5.98,6.65,7.11,7.39,7.71,790.3,989.4,12.5,54.7,274.6,490.8,1.15,3.26,40.4317,172.0668,693.2123,2.68,186.28619,275,908.7,32.9
1-Mar-1975,739.05,83.78,3.67,8.45,52.7,7.73,5.54,57.2,6.11,6.81,7.3,7.73,7.99,792.9,990.6,12.7,80.2,283.4,498,2.19,2.75,39.9919,177.2118,697.8213,-2.39,185.93207,276.4,924.4,32.8
1-Apr-1975,768.15,84.72,3.68,8.29,52.9,8.23,5.49,57.4,6.9,7.76,7.99,8.23,8.36,793.3,995,14.2,97.9,283.6,501,2.74,2.35,40.066,182.0769,702.4462,-2.21,185.40023,276.2,941.1,32.7
1-May-1975,821.34,90.1,3.7,8.12,53.2,8.06,5.22,57.6,6.39,7.39,7.72,8.06,8.22,800.8,1018.9,17.3,116.1,295.5,517.1,2.84,2.63,39.9521,183.881,703.9221,-0.03,185.2833,279.2,946.2,32.6
1-Jun-1975,832.29,92.4,3.71,7.96,53.6,7.86,5.55,57.8,6.29,7.17,7.51,7.86,8.04,806.9,1026.8,14.3,110.3,296.9,520.9,2.31,2.76,40.2049,187.6768,708.9079,0.04,182.45241,282.4,966.9,32.6
1-Jul-1975,878.99,92.49,3.71,7.89,54.2,8.06,6.1,58,7.11,7.72,7.92,8.06,8.17,811.2,1039.8,12.6,119.3,305.6,523.5,1.96,2.49,40.6187,189.1861,710.2724,9.4,183.69369,283.7,979.7,32.5
1-Aug-1975,831.51,85.71,3.71,7.83,54.3,8.4,6.14,58.3,7.7,8.16,8.33,8.4,8.5,823.6,1047,13,117.3,311.7,532.2,2.26,2.19,41.0204,192.3156,712.7932,3.84,184.04404,284.1,982.4,32.7
1-Sep-1975,835.34,84.67,3.71,7.76,54.6,8.43,6.24,58.5,7.75,8.29,8.37,8.43,8.57,829.1,1054.8,13,111.9,318.5,535.3,2.19,2.18,41.5526,196.3863,719.1104,7.37,184.9384,285.7,988.4,33.2
1-Oct-1975,793.88,88.57,3.7,7.83,54.9,8.14,5.82,58.8,6.95,7.81,7.97,8.14,8.35,837.9,1060.9,13.4,123.6,329.9,551.2,2.32,2.48,41.7303,197.8052,721.5775,6.05,185.62324,285.4,995.6,33.4
1-Nov-1975,836.04,90.07,3.69,7.89,55.3,8.05,5.22,59.1,6.49,7.46,7.8,8.05,8.28,846.2,1075.8,12.7,96.9,336.8,554.2,2.83,2.51,41.7882,200.8638,724.6379,6.34,186.78965,286.8,1004.8,33.8
1-Dec-1975,860.67,88.7,3.68,7.96,55.5,8,5.2,59.4,6.6,7.43,7.76,8,8.23,853.2,1092.1,12,76.1,346.4,567.8,2.8,2.56,42.3527,204.9106,735.9131,14.94,189.50673,287.1,1017.8,32.7
1-Jan-1976,852.41,96.86,3.68,8.19,55.6,7.74,4.87,59.6,5.81,6.99,7.46,7.74,8.01,865.1,1107.1,11.7,72.5,351.3,577.4,2.87,2.67,42.9179,205.2917,730.1739,8.93,191.08821,288.4,1028.3,35.2
1-Feb-1976,975.28,100.6,3.69,8.43,55.8,7.79,4.77,60,5.91,7.06,7.45,7.79,8.03,872,1107.7,12.3,89.9,360.7,586,3.02,2.45,43.3469,206.1227,729.0782,6.94,192.35893,290.8,1034.2,36.5
1-Mar-1976,972.61,101.1,3.69,8.66,55.9,7.73,4.84,60.3,6.21,7.13,7.49,7.73,7.97,876.6,1114.9,12.2,118.4,369.3,594.1,2.89,2.39,43.4396,208.9763,735.8476,9.46,194.02447,292.7,1047.7,36.7
1-Apr-1976,999.45,101.9,3.71,8.86,56.1,7.56,4.82,60.5,5.92,6.84,7.25,7.56,7.86,883.5,1125.4,11.7,137.2,367.5,595.7,2.74,2.38,43.6562,213.3865,742.2068,12.45,195.90402,294.7,1066.9,37.3
1-May-1976,996.85,101.2,3.74,9.05,56.5,7.9,5.29,60.7,6.4,7.27,7.59,7.9,8.13,890.9,1122.7,12.3,147.9,370.3,599.5,2.61,1.96,43.842,212.7785,746.445,5.17,196.60592,295.9,1070.3,38.2
1-Jun-1976,975.23,101.8,3.76,9.25,56.8,7.86,5.48,61,6.52,7.31,7.61,7.86,8.03,893.8,1140.5,11.4,154.2,372.9,611.5,2.38,2.03,43.8892,213.5223,754.185,10.4,198.1543,296.2,1080.8,38.6
1-Jul-1976,1002.78,104.2,3.79,9.35,57.1,7.83,5.31,61.3,6.2,7.12,7.49,7.83,8,900.6,1149.6,11.7,136.6,382.2,617.4,2.52,1.99,44.1328,212.3232,755.0067,11.44,199.6873,297.2,1091.6,39.3
1-Aug-1976,984.64,103.3,3.82,9.45,57.4,7.77,5.29,61.5,6,6.86,7.31,7.77,7.91,909.6,1158,11.7,145.9,389.6,630,2.48,1.87,44.4373,214.3413,760.1218,6.9,200.60932,299,1097.3,39.9
1-Sep-1976,973.74,105.5,3.85,9.55,57.6,7.59,5.25,61.8,5.84,6.66,7.13,7.59,7.78,915.1,1168.8,11.4,151.8,391.1,632.4,2.34,1.81,44.5848,215.7426,766.0975,12.19,202.35586,299.6,1108.4,40.4
1-Oct-1976,990.19,101.9,3.92,9.67,57.9,7.41,5.02,62.1,5.5,6.24,6.75,7.41,7.7,920.5,1176.8,11.1,148.4,397.4,637.3,2.39,1.88,44.5707,217.5418,773.9512,11.84,204.11991,302,1125.1,41.1
1-Nov-1976,964.93,101.2,3.98,9.79,58,7.29,4.95,62.3,5.29,6.09,6.52,7.29,7.64,931,1189,11.4,127.1,412.1,650.5,2.34,1.94,45.2543,221.3877,782.1893,10.53,206.09935,303.6,1135,41.9
1-Dec-1976,947.22,104.7,4.05,9.91,58.2,6.87,4.65,62.6,4.89,5.68,6.1,6.87,7.3,938.4,1211.5,10.6,107.4,413.8,660.1,2.22,2.25,45.7422,226.669,795.7632,15.71,209.23254,306.2,1153.5,42.4
1-Jan-1977,1004.65,103.8,4.1,9.97,58.5,7.21,4.61,63.2,5.29,6.22,6.58,7.21,7.48,939.3,1215,10.6,81.3,414,650.6,2.6,1.87,45.4293,226.5389,793.3986,-0.69,195.04952,308.3,1167.5,42
1-Feb-1977,954.37,101,4.14,10.02,59.1,7.39,4.68,63.4,5.47,6.44,6.83,7.39,7.64,950.8,1231.3,9.3,112.5,421.3,659.7,2.71,1.73,46.1459,227.5738,795.1151,14.86,197.99431,311.5,1169.9,42.6
1-Mar-1977,936.42,100.6,4.19,10.08,59.5,7.46,4.69,63.7,5.5,6.47,6.93,7.46,7.73,960.1,1238.3,10.5,173.6,426.9,666.2,2.77,1.66,46.7314,230.5639,804.8309,20.06,201.35033,313.9,1185.3,43.2
1-Apr-1977,919.13,99.05,4.25,10.19,60,7.37,4.73,64,5.44,6.31,6.79,7.37,7.67,969.8,1247.3,10.5,182.2,424.2,667.7,2.64,1.7,47.188,232.4417,814.3394,16.76,203.77639,316,1206.6,43.6
1-May-1977,926.9,98.76,4.3,10.31,60.3,7.46,5.35,64.3,5.84,6.55,6.94,7.46,7.74,981.7,1257.1,10.3,201.3,423.7,668.7,2.11,1.55,47.552,231.4984,822.1217,17.44,206.33278,317.2,1205.5,43.5
1-Jun-1977,898.66,99.29,4.36,10.42,60.7,7.28,5.39,64.6,5.8,6.39,6.76,7.28,7.64,991.2,1263.6,10.6,197.6,420.8,673.4,1.89,1.63,47.9155,232.1771,830.8995,17.02,208.97857,318.8,1219.8,44.6
1-Jul-1977,916.3,100.2,4.41,10.52,61,7.33,5.42,64.9,5.94,6.51,6.84,7.33,7.6,999.7,1280.5,10.5,189.8,423.7,668.8,1.91,1.54,47.9773,230.3024,836.1378,15.21,211.51421,320.2,1232.9,45.3
1-Aug-1977,890.07,97.75,4.45,10.61,61.2,7.4,5.9,65.2,6.37,6.79,7.03,7.4,7.64,1005.6,1285.7,10.9,194,434,681.1,1.5,1.42,48.0266,230.1719,843.3915,14.63,213.86873,322.3,1235.3,45.6
1-Sep-1977,861.49,96.23,4.5,10.71,61.4,7.34,6.14,65.6,6.53,6.84,7.04,7.34,7.57,1017.2,1294.5,11.1,177.7,435,692.3,1.2,1.46,48.2179,230.9649,852.681,13.46,215.88798,324.5,1244.7,45.9
1-Oct-1977,847.11,93.74,4.56,10.77,61.6,7.52,6.47,65.9,6.97,7.19,7.32,7.52,7.71,1030.7,1311.4,11,193.1,444.4,687.1,1.05,1.37,48.295,229.8558,859.5984,19.84,218.94191,326.4,1255.9,46.3
1-Nov-1977,818.35,94.28,4.61,10.83,61.9,7.58,6.51,66.3,6.95,7.22,7.34,7.58,7.76,1038.5,1327,11.2,154.8,453.5,698.9,1.07,1.37,48.3823,231.6455,868.0681,15.77,221.79374,328.6,1260.2,46.8
1-Dec-1977,829.7,93.82,4.67,10.89,62.1,7.69,6.56,66.7,6.96,7.3,7.48,7.69,7.87,1045.3,1336,11.4,129.2,454.1,706.8,1.13,1.3,48.4679,234.3491,881.0903,8.3,223.14788,330.9,1273,47.3
1-Jan-1978,831.17,90.25,4.71,10.9,62.5,7.96,6.7,67.1,7.28,7.61,7.77,7.96,8.14,1051.4,1329.5,11.9,88.6,464.3,707.3,1.26,1.21,47.7604,232.6858,881.9694,10.14,225.84072,334.4,1282.3,47.9
